NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2010-2012, Anton Koovit (anton@korkork.com), with Reserved Font Name 'Allan'	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Allan	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Bold	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	1.005;KORK;Allan-Bold	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Allan Bold	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 1.005	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	Allan-Bold	(1, 0, 0, 6)
License Text	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 13)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2010-2012, Anton Koovit (anton@korkork.com), with Reserved Font Name 'Allan'	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Allan	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Bold	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	1.005;KORK;Allan-Bold	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Allan Bold	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 1.005	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	Allan-Bold	(3, 1, 1033, 6)
License Text	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 13)
