NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2012, Pablo Impallari (www.impallari.com|impallari@gmail.com), Copyright (c) 2012, Rodrigo Fuenzalida (www.rfuenzalida.com|hello@rfuenzalida.com),  Copyright (c) 2012, Igino Marini. (www.ikern.com|mail@iginomarini.com), with Reserved Font Name Life Savers.	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Life Savers	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Bold	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	3.001;PYRS;LifeSavers-Bold	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Life Savers Bold	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 3.001; ttfautohint (v0.95) -l 8 -r 50 -G 200 -x 14 -w "G"	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	LifeSavers-Bold	(1, 0, 0, 6)
Trademark	Macintosh	Roman	English	Life Savers is a trademark of Pablo Impallari.	(1, 0, 0, 7)
Manufacturer	Macintosh	Roman	English	Pablo Impallari, Rodrigo Fuenzalida, Brenda Gallo	(1, 0, 0, 8)
Designer	Macintosh	Roman	English	Pablo Impallari, Rodrigo Fuenzalida, Brenda Gallo	(1, 0, 0, 9)
Vendor URL	Macintosh	Roman	English	www.impallari.com	(1, 0, 0, 11)
Designer URL	Macintosh	Roman	English	www.impallari.com	(1, 0, 0, 12)
License Text	Macintosh	Roman	English	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2012, Pablo Impallari (www.impallari.com|impallari@gmail.com), Copyright (c) 2012, Rodrigo Fuenzalida (www.rfuenzalida.com|hello@rfuenzalida.com),  Copyright (c) 2012, Igino Marini. (www.ikern.com|mail@iginomarini.com), with Reserved Font Name Life Savers.	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Life Savers	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Bold	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	3.001;PYRS;LifeSavers-Bold	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Life Savers Bold	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 3.001; ttfautohint (v0.95) -l 8 -r 50 -G 200 -x 14 -w "G"	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	LifeSavers-Bold	(3, 1, 1033, 6)
Trademark	Windows	Unicode BMP	English (United States)	Life Savers is a trademark of Pablo Impallari.	(3, 1, 1033, 7)
Manufacturer	Windows	Unicode BMP	English (United States)	Pablo Impallari, Rodrigo Fuenzalida, Brenda Gallo	(3, 1, 1033, 8)
Designer	Windows	Unicode BMP	English (United States)	Pablo Impallari, Rodrigo Fuenzalida, Brenda Gallo	(3, 1, 1033, 9)
Vendor URL	Windows	Unicode BMP	English (United States)	www.impallari.com	(3, 1, 1033, 11)
Designer URL	Windows	Unicode BMP	English (United States)	www.impallari.com	(3, 1, 1033, 12)
License Text	Windows	Unicode BMP	English (United States)	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
