NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2015 Indian Type Foundry (info@indiantypefoundry.com)	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Hind Madurai	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Bold	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	1.001;ITFO;HindMadurai-Bold	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Hind Madurai Bold	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 1.001;PS 1.0;hotconv 1.0.86;makeotf.lib2.5.63406; ttfautohint (v1.5.33-1714) -l 8 -r 50 -G 200 -x 13 -D latn -f taml -w G -W -c -X ""	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	HindMadurai-Bold	(1, 0, 0, 6)
Trademark	Macintosh	Roman	English	Hind is a trademark of the Indian Type Foundry.	(1, 0, 0, 7)
Manufacturer	Macintosh	Roman	English	Indian Type Foundry	(1, 0, 0, 8)
Designer	Macintosh	Roman	English	Jyotish Sonowal	(1, 0, 0, 9)
Vendor URL	Macintosh	Roman	English	https://github.com/itfoundry/hind-madurai	(1, 0, 0, 11)
License Text	Macintosh	Roman	English	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2015 Indian Type Foundry (info@indiantypefoundry.com)	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Hind Madurai	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Bold	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	1.001;ITFO;HindMadurai-Bold	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Hind Madurai Bold	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 1.001;PS 1.0;hotconv 1.0.86;makeotf.lib2.5.63406; ttfautohint (v1.5.33-1714) -l 8 -r 50 -G 200 -x 13 -D latn -f taml -w G -W -c -X ""	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	HindMadurai-Bold	(3, 1, 1033, 6)
Trademark	Windows	Unicode BMP	English (United States)	Hind is a trademark of the Indian Type Foundry.	(3, 1, 1033, 7)
Manufacturer	Windows	Unicode BMP	English (United States)	Indian Type Foundry	(3, 1, 1033, 8)
Designer	Windows	Unicode BMP	English (United States)	Jyotish Sonowal	(3, 1, 1033, 9)
Vendor URL	Windows	Unicode BMP	English (United States)	https://github.com/itfoundry/hind-madurai	(3, 1, 1033, 11)
License Text	Windows	Unicode BMP	English (United States)	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
