NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright 2011-12 Lohit Fonts Project contributors. <http://fedorahosted.org/lohit> Open type tables written by: Pravin Satpute <psatpute AT redhat DOT com> Sneha Kore <skore At redhat DOT com>     Licensed under the SIL Open Font License 1.1 (see file OFL.txt)	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Lohit Devanagari	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Regular	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	FontForge 2.0 : Lohit Devanagari : 17-9-2013	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Lohit Devanagari	(1, 0, 0, 4)
Version	Macintosh	Roman	English	2.94.0	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	Lohit-Devanagari	(1, 0, 0, 6)
Trademark	Macintosh	Roman	English	Lohit is a trademark of Red Hat, Inc. 	(1, 0, 0, 7)
License Text	Macintosh	Roman	English	OFL 1.1	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Copyright	Windows	Unicode BMP	English (United States)	Copyright 2011-12 Lohit Fonts Project contributors. <http://fedorahosted.org/lohit> Open type tables written by: Pravin Satpute <psatpute AT redhat DOT com> Sneha Kore <skore At redhat DOT com>     Licensed under the SIL Open Font License 1.1 (see file OFL.txt)	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Lohit Devanagari	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Regular	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	FontForge 2.0 : Lohit Devanagari : 17-9-2013	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Lohit Devanagari	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	2.94.0	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	Lohit-Devanagari	(3, 1, 1033, 6)
Trademark	Windows	Unicode BMP	English (United States)	Lohit is a trademark of Red Hat, Inc. 	(3, 1, 1033, 7)
License Text	Windows	Unicode BMP	English (United States)	OFL 1.1	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
