NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2010, Sebastian Kosch (sebastian@aldusleaf.org), with Reserved Font Name "Crimson Text". This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Crimson Text	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Bold	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	0.12;UKWN;CrimsonText-Bold	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Crimson Text Bold	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 0.12 	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	CrimsonText-Bold	(1, 0, 0, 6)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2010, Sebastian Kosch (sebastian@aldusleaf.org), with Reserved Font Name "Crimson Text". This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Crimson Text	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Bold	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	0.12;UKWN;CrimsonText-Bold	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Crimson Text Bold	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 0.12 	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	CrimsonText-Bold	(3, 1, 1033, 6)
