NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Taviraj	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Light Italic	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	1.001;UKWN;Taviraj-LightItalic	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Taviraj Light Italic	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 1.001	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	Taviraj-LightItalic	(1, 0, 0, 6)
Manufacturer	Macintosh	Roman	English	CadsonDemak	(1, 0, 0, 8)
Designer	Macintosh	Roman	English	Katatrad Team	(1, 0, 0, 9)
Vendor URL	Macintosh	Roman	English	www.cadsondemak.com	(1, 0, 0, 11)
Designer URL	Macintosh	Roman	English	www.katatrad.com	(1, 0, 0, 12)
License Text	Macintosh	Roman	English	New Parameter	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	New Parameter	(1, 0, 0, 14)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2015, Cadson Demak (info@cadsondemak.com)	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Taviraj Light	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Italic	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	1.001;UKWN;Taviraj-LightItalic	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Taviraj Light Italic	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 1.001	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	Taviraj-LightItalic	(3, 1, 1033, 6)
Manufacturer	Windows	Unicode BMP	English (United States)	CadsonDemak	(3, 1, 1033, 8)
Designer	Windows	Unicode BMP	English (United States)	Katatrad Team	(3, 1, 1033, 9)
Vendor URL	Windows	Unicode BMP	English (United States)	www.cadsondemak.com	(3, 1, 1033, 11)
Designer URL	Windows	Unicode BMP	English (United States)	www.katatrad.com	(3, 1, 1033, 12)
License Text	Windows	Unicode BMP	English (United States)	New Parameter	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	New Parameter	(3, 1, 1033, 14)
Typographic Family Name	Windows	Unicode BMP	English (United States)	Taviraj	(3, 1, 1033, 16)
Typographic Subfamily Name	Windows	Unicode BMP	English (United States)	Light Italic	(3, 1, 1033, 17)
