NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2011-2012, Jonathan Pinhorn (jonpinhorn.typedesign@gmail.com), with Reserved Font Names 'Karla'	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Karla	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	BoldItalic	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	FontForge 2.0 : Karla Bold Italic : 13-10-2011	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Karla Bold Italic	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 1.000	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	Karla-BoldItalic	(1, 0, 0, 6)
Designer	Macintosh	Roman	English	Jonathan Pinhorn	(1, 0, 0, 9)
Designer URL	Macintosh	Roman	English	jonpinhorn.com	(1, 0, 0, 12)
License Text	Macintosh	Roman	English	This Font Software is licensed under the SIL Open Font License, Version 1.1.	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2011-2012, Jonathan Pinhorn (jonpinhorn.typedesign@gmail.com), with Reserved Font Names 'Karla'	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Karla	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	BoldItalic	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	FontForge 2.0 : Karla Bold Italic : 13-10-2011	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Karla Bold Italic	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 1.000	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	Karla-BoldItalic	(3, 1, 1033, 6)
Designer	Windows	Unicode BMP	English (United States)	Jonathan Pinhorn	(3, 1, 1033, 9)
Designer URL	Windows	Unicode BMP	English (United States)	jonpinhorn.com	(3, 1, 1033, 12)
License Text	Windows	Unicode BMP	English (United States)	This Font Software is licensed under the SIL Open Font License, Version 1.1.	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
