NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2010, Birgit Pulk (birgitpulk@gmail.com). All rights reserved. Licenced under SIL OFL v1.1	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Kristi	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Regular	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	1.004;UKWN;Kristi-Regular	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Kristi Regular	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 1.004 	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	Kristi-Regular	(1, 0, 0, 6)
License Text	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 13)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2010, Birgit Pulk (birgitpulk@gmail.com). All rights reserved. Licenced under SIL OFL v1.1	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Kristi	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Regular	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	1.004;UKWN;Kristi-Regular	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Kristi Regular	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 1.004 	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	Kristi-Regular	(3, 1, 1033, 6)
License Text	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 13)
