NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2008, Haley Fiege (haley@kingdomofawesome.com),  Copyright (c) 2012, Brenda Gallo (gbrenda1987@gmail.com) Copyright (c) 2013, Pablo Impallari (www.impallari.com|impallari@gmail.com),  with no Reserved Font Name.	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Sniglet	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	ExtraBold	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	HaleyFiege,PabloImpallari,BrendaGallo: Sniglet ExtraBold: 2008	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Sniglet ExtraBold	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 2.000; ttfautohint (v0.95) -l 8 -r 50 -G 200 -x 14 -w "G"	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	Sniglet-ExtraBold	(1, 0, 0, 6)
Trademark	Macintosh	Roman	English	Sniglet is a trademark of Haley Fiege	(1, 0, 0, 7)
Manufacturer	Macintosh	Roman	English	Haley Fiege, Pablo Impallari, Brenda Gallo	(1, 0, 0, 8)
Designer	Macintosh	Roman	English	Haley Fiege	(1, 0, 0, 9)
Description	Macintosh	Roman	English	A rounded display face that’s great for headlines.  Originally designed in 2008 by Haley Fiege in Extra-bold. In 2013 Brenda Gallo and Pablo Impallari added a Regular weight  To contribute to the project contact Haley Fiege (haley@kingdomofawesome.com) or Pablo Impallari (impallari@gmail.com)	(1, 0, 0, 10)
Designer URL	Macintosh	Roman	English	kingdomofawesome.com	(1, 0, 0, 12)
License Text	Macintosh	Roman	English	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Compatible Full Name	Macintosh	Roman	English	Sniglet ExtraBold	(1, 0, 0, 18)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2008, Haley Fiege (haley@kingdomofawesome.com),  Copyright (c) 2012, Brenda Gallo (gbrenda1987@gmail.com) Copyright (c) 2013, Pablo Impallari (www.impallari.com|impallari@gmail.com),  with no Reserved Font Name.	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Sniglet	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	ExtraBold	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	HaleyFiege,PabloImpallari,BrendaGallo: Sniglet ExtraBold: 2008	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Sniglet ExtraBold	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 2.000; ttfautohint (v0.95) -l 8 -r 50 -G 200 -x 14 -w "G"	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	Sniglet-ExtraBold	(3, 1, 1033, 6)
Trademark	Windows	Unicode BMP	English (United States)	Sniglet is a trademark of Haley Fiege	(3, 1, 1033, 7)
Manufacturer	Windows	Unicode BMP	English (United States)	Haley Fiege, Pablo Impallari, Brenda Gallo	(3, 1, 1033, 8)
Designer	Windows	Unicode BMP	English (United States)	Haley Fiege	(3, 1, 1033, 9)
Description	Windows	Unicode BMP	English (United States)	A rounded display face thatÕs great for headlines.  Originally designed in 2008 by Haley Fiege in Extra-bold. In 2013 Brenda Gallo and Pablo Impallari added a Regular weight  To contribute to the project contact Haley Fiege (haley@kingdomofawesome.com) or Pablo Impallari (impallari@gmail.com)	(3, 1, 1033, 10)
Designer URL	Windows	Unicode BMP	English (United States)	kingdomofawesome.com	(3, 1, 1033, 12)
License Text	Windows	Unicode BMP	English (United States)	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
