NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright 2016 The Saira Project Authors (omnibus.type@gmail.com), with reserved font name "Saira".	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Saira SemiCondensed	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	ExtraLight	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	0.072;UKWN;SairaSemiCondensed-ExtraLight	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Saira SemiCondensed ExtraLight	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 0.072	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	SairaSemiCondensed-ExtraLight	(1, 0, 0, 6)
Manufacturer	Macintosh	Roman	English	Omnibus-Type	(1, 0, 0, 8)
Designer	Macintosh	Roman	English	Hector Gatti with collaboration of the Omnibus-Type team	(1, 0, 0, 9)
Vendor URL	Macintosh	Roman	English	http://www.omnibus-type.com/fonts/chivo.php	(1, 0, 0, 11)
Designer URL	Macintosh	Roman	English	http://www.omnibus-type.com/fonts/chivo.php	(1, 0, 0, 12)
License Text	Macintosh	Roman	English	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Copyright	Windows	Unicode BMP	English (United States)	Copyright 2016 The Saira Project Authors (omnibus.type@gmail.com), with reserved font name "Saira".	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Saira SemiCondensed ExtraLight	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Regular	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	0.072;UKWN;SairaSemiCondensed-ExtraLight	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Saira SemiCondensed ExtraLight	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 0.072	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	SairaSemiCondensed-ExtraLight	(3, 1, 1033, 6)
Manufacturer	Windows	Unicode BMP	English (United States)	Omnibus-Type	(3, 1, 1033, 8)
Designer	Windows	Unicode BMP	English (United States)	Hector Gatti with collaboration of the Omnibus-Type team	(3, 1, 1033, 9)
Vendor URL	Windows	Unicode BMP	English (United States)	http://www.omnibus-type.com/fonts/chivo.php	(3, 1, 1033, 11)
Designer URL	Windows	Unicode BMP	English (United States)	http://www.omnibus-type.com/fonts/chivo.php	(3, 1, 1033, 12)
License Text	Windows	Unicode BMP	English (United States)	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
Typographic Family Name	Windows	Unicode BMP	English (United States)	Saira SemiCondensed	(3, 1, 1033, 16)
Typographic Subfamily Name	Windows	Unicode BMP	English (United States)	ExtraLight	(3, 1, 1033, 17)
