NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2012, Pablo Impallari (www.impallari.com|impallari@gmail.com), Copyright (c) 2012, Brenda Gallo (gbrenda1987@gmail.com), Copyright (c) 2012, Rodrigo Fuenzalida (www.rfuenzalida.com|hello@rfuenzalida.com), with Reserved Font Name 'New Rocker'	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	New Rocker	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Regular	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	PabloImpallari,BrendaGallo,RodrigoFuenzalida: NewRocker: 2012	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	New Rocker	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 1.000; ttfautohint (v0.93) -l 8 -r 50 -G 200 -x 14 -w "G"	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	NewRocker-Regular	(1, 0, 0, 6)
Trademark	Macintosh	Roman	English	NewRocker is a trademark of Pablo Impallari.	(1, 0, 0, 7)
Manufacturer	Macintosh	Roman	English	Pablo Impallari, Brenda Gallo, Rodrigo Fuenzalida	(1, 0, 0, 8)
Designer	Macintosh	Roman	English	Pablo Impallari, Brenda Gallo, Rodrigo Fuenzalida	(1, 0, 0, 9)
Description	Macintosh	Roman	English	New Rocker is a loud, harsh, screaming font. With Blackletter, Tattoo and Heavy Metal logos as inspiration.	(1, 0, 0, 10)
Vendor URL	Macintosh	Roman	English	www.impallari.com	(1, 0, 0, 11)
Designer URL	Macintosh	Roman	English	www.impallari.com	(1, 0, 0, 12)
License Text	Macintosh	Roman	English	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Compatible Full Name	Macintosh	Roman	English	New Rocker	(1, 0, 0, 18)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2012, Pablo Impallari (www.impallari.com|impallari@gmail.com), Copyright (c) 2012, Brenda Gallo (gbrenda1987@gmail.com), Copyright (c) 2012, Rodrigo Fuenzalida (www.rfuenzalida.com|hello@rfuenzalida.com), with Reserved Font Name 'New Rocker'	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	New Rocker	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Regular	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	PabloImpallari,BrendaGallo,RodrigoFuenzalida: NewRocker: 2012	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	New Rocker	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 1.000; ttfautohint (v0.93) -l 8 -r 50 -G 200 -x 14 -w "G"	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	NewRocker-Regular	(3, 1, 1033, 6)
Trademark	Windows	Unicode BMP	English (United States)	NewRocker is a trademark of Pablo Impallari.	(3, 1, 1033, 7)
Manufacturer	Windows	Unicode BMP	English (United States)	Pablo Impallari, Brenda Gallo, Rodrigo Fuenzalida	(3, 1, 1033, 8)
Designer	Windows	Unicode BMP	English (United States)	Pablo Impallari, Brenda Gallo, Rodrigo Fuenzalida	(3, 1, 1033, 9)
Description	Windows	Unicode BMP	English (United States)	NewRocker is a loud, harsh, screaming font. With Blackletter, Tattoo and Heavy Metal logos as inspiration.	(3, 1, 1033, 10)
Vendor URL	Windows	Unicode BMP	English (United States)	www.impallari.com	(3, 1, 1033, 11)
Designer URL	Windows	Unicode BMP	English (United States)	www.impallari.com	(3, 1, 1033, 12)
License Text	Windows	Unicode BMP	English (United States)	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
