NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2012, vernon adams (vern@newtypography.co.uk), with Reserved Font Names "Potano"	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Pontano Sans	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Regular	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	vernon adams : Pontano Sans : 2-3-2012	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Pontano Sans	(1, 0, 0, 4)
Version	Macintosh	Roman	English	1.0	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	PontanoSans-Regular	(1, 0, 0, 6)
Trademark	Macintosh	Roman	English	Pontano Sans is a trademark of vernon adams.	(1, 0, 0, 7)
Manufacturer	Macintosh	Roman	English	vernon adams	(1, 0, 0, 8)
Designer URL	Macintosh	Roman	English	newtypography.co.uk	(1, 0, 0, 12)
License Text	Macintosh	Roman	English	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(1, 0, 0, 13)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Compatible Full Name	Macintosh	Roman	English	Pontano Sans	(1, 0, 0, 18)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2012, vernon adams (vern@newtypography.co.uk), with Reserved Font Names "Potano"	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Pontano Sans	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Regular	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	vernon adams : Pontano Sans : 2-3-2012	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Pontano Sans	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	1.001	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	PontanoSans-Regular	(3, 1, 1033, 6)
Trademark	Windows	Unicode BMP	English (United States)	Pontano Sans is a trademark of vernon adams.	(3, 1, 1033, 7)
Manufacturer	Windows	Unicode BMP	English (United States)	vernon adams	(3, 1, 1033, 8)
Designer URL	Windows	Unicode BMP	English (United States)	newtypography.co.uk	(3, 1, 1033, 12)
License Text	Windows	Unicode BMP	English (United States)	This Font Software is licensed under the SIL Open Font License, Version 1.1. This license is available with a FAQ at: http://scripts.sil.org/OFL	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
Compatible Full Name	Windows	Unicode BMP	English (United States)	Pontano Sans	(3, 1, 1033, 18)
