NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2015, Cadson Demak (info@cadsondemak.com), Copyright (c) 2014, Pablo Impallari (www.impallari.com|impallari@gmail.com)	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Sriracha	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Regular	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	1.002;GOOG;Sriracha-Regular	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Sriracha	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 1.002g	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	Sriracha-Regular	(3, 1, 1033, 6)
Designer	Windows	Unicode BMP	English (United States)	Suppakit Chalermlarp	(3, 1, 1033, 9)
Vendor URL	Windows	Unicode BMP	English (United States)	www.katatrad.com	(3, 1, 1033, 11)
Designer URL	Windows	Unicode BMP	English (United States)	www.katatrad.com	(3, 1, 1033, 12)
License Text	Windows	Unicode BMP	English (United States)	This Font Software is licensed under the SIL Open Font License, Version 1.1.	(3, 1, 1033, 13)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
