NameType	Platform	Encoding	Language	Name	Key (platform, encoding, language, name id)
Copyright	Macintosh	Roman	English	Copyright (c) 2010, Adele Antignac (a.antignac@hotmail.fr). All rights reserved. Licenced under SIL OFL vl.1	(1, 0, 0, 0)
Family Name	Macintosh	Roman	English	Buda	(1, 0, 0, 1)
Subfamily Name	Macintosh	Roman	English	Light	(1, 0, 0, 2)
Unique Font Identifier	Macintosh	Roman	English	1.003;UKWN;Buda-Light	(1, 0, 0, 3)
Full Font Name	Macintosh	Roman	English	Buda Light	(1, 0, 0, 4)
Version	Macintosh	Roman	English	Version 1.003 	(1, 0, 0, 5)
PostScript Name	Macintosh	Roman	English	Buda-Light	(1, 0, 0, 6)
License URL	Macintosh	Roman	English	http://scripts.sil.org/OFL	(1, 0, 0, 14)
Copyright	Windows	Unicode BMP	English (United States)	Copyright (c) 2010, Adele Antignac (a.antignac@hotmail.fr). All rights reserved. Licenced under SIL OFL vl.1	(3, 1, 1033, 0)
Family Name	Windows	Unicode BMP	English (United States)	Buda Light	(3, 1, 1033, 1)
Subfamily Name	Windows	Unicode BMP	English (United States)	Regular	(3, 1, 1033, 2)
Unique Font Identifier	Windows	Unicode BMP	English (United States)	1.003;UKWN;Buda-Light	(3, 1, 1033, 3)
Full Font Name	Windows	Unicode BMP	English (United States)	Buda Light	(3, 1, 1033, 4)
Version	Windows	Unicode BMP	English (United States)	Version 1.003 	(3, 1, 1033, 5)
PostScript Name	Windows	Unicode BMP	English (United States)	Buda-Light	(3, 1, 1033, 6)
License URL	Windows	Unicode BMP	English (United States)	http://scripts.sil.org/OFL	(3, 1, 1033, 14)
Typographic Family Name	Windows	Unicode BMP	English (United States)	Buda	(3, 1, 1033, 16)
Typographic Subfamily Name	Windows	Unicode BMP	English (United States)	Light	(3, 1, 1033, 17)
